23	22	18
y	x	z	ContainerCode	Container Length	Weight	Cargo	Cargo Capacity
10	19	13	4712	40	4	6	22
11	19	13	4713	40	4	18	22
12	19	13	4713	40	4	18	22
13	19	13	4714	20	2	0	20
14	19	13	4715	40	4	21	22
15	19	13	4715	40	4	21	22
16	19	13	4716	20	2	17	20
17	19	13	4717	20	2	2	20
18	19	13	4718	20	2	19	20
19	19	13	4719	20	2	15	20
20	19	13	4720	40	4	15	22
21	19	13	4720	40	4	15	22
22	19	13	4722	20	2	5	20
0	20	13	4721	40	4	21	22
1	20	13	4721	40	4	21	22
2	20	13	4723	40	4	14	22
3	20	13	4723	40	4	14	22
4	20	13	4724	40	4	13	22
5	20	13	4724	40	4	13	22
6	20	13	4725	20	2	13	20
7	20	13	4726	40	4	0	22
8	20	13	4726	40	4	0	22
9	20	13	4727	40	4	13	22
10	20	13	4727	40	4	13	22
11	20	13	4728	40	4	13	22
12	20	13	4728	40	4	13	22
13	20	13	4729	20	2	12	20
14	20	13	4730	40	4	19	22
15	20	13	4730	40	4	19	22
16	20	13	4731	40	4	10	22
17	20	13	4731	40	4	10	22
18	20	13	4732	40	4	12	22
19	20	13	4732	40	4	12	22
20	20	13	4733	20	2	1	20
21	20	13	4734	40	4	20	22
22	20	13	4734	40	4	20	22
0	21	13	4735	20	2	2	20
1	21	13	4736	40	4	16	22
2	21	13	4736	40	4	16	22
3	21	13	4737	20	2	1	20
4	21	13	4738	40	4	18	22
5	21	13	4738	40	4	18	22
6	21	13	4739	40	4	11	22
7	21	13	4739	40	4	11	22
8	21	13	4740	40	4	2	22
9	21	13	4740	40	4	2	22
10	21	13	4741	40	4	16	22
11	21	13	4741	40	4	16	22
12	21	13	4742	20	2	14	20
13	21	13	4743	40	4	10	22
14	21	13	4743	40	4	10	22
15	21	13	4744	20	2	9	20
16	21	13	4745	40	4	17	22
17	21	13	4745	40	4	17	22
18	21	13	4746	20	2	0	20
19	21	13	4747	20	2	12	20
20	21	13	4748	20	2	3	20
21	21	13	4749	40	4	14	22
22	21	13	4749	40	4	14	22
0	0	14	4750	40	4	18	22
1	0	14	4750	40	4	18	22
2	0	14	4751	40	4	0	22
3	0	14	4751	40	4	0	22
4	0	14	4752	20	2	0	20
5	0	14	4753	20	2	20	20
6	0	14	4754	40	4	13	22
7	0	14	4754	40	4	13	22
8	0	14	4755	20	2	8	20
9	0	14	4756	20	2	16	20
10	0	14	4757	20	2	18	20
11	0	14	4758	40	4	0	22
12	0	14	4758	40	4	0	22
13	0	14	4759	20	2	3	20
14	0	14	4760	20	2	9	20
15	0	14	4761	20	2	19	20
16	0	14	4762	20	2	16	20
17	0	14	4763	20	2	8	20
18	0	14	4764	20	2	1	20
19	0	14	4765	20	2	5	20
20	0	14	4766	20	2	2	20
21	0	14	4767	20	2	13	20
22	0	14	4769	20	2	10	20
0	1	14	4768	40	4	0	22
1	1	14	4768	40	4	0	22
2	1	14	4770	20	2	18	20
3	1	14	4771	40	4	2	22
4	1	14	4771	40	4	2	22
5	1	14	4772	40	4	19	22
6	1	14	4772	40	4	19	22
7	1	14	4773	20	2	17	20
8	1	14	4774	20	2	5	20
9	1	14	4775	20	2	14	20
10	1	14	4776	40	4	20	22
11	1	14	4776	40	4	20	22
12	1	14	4777	40	4	15	22
13	1	14	4777	40	4	15	22
14	1	14	4778	40	4	13	22
15	1	14	4778	40	4	13	22
16	1	14	4779	20	2	11	20
17	1	14	4780	40	4	1	22
18	1	14	4780	40	4	1	22
19	1	14	4781	40	4	10	22
20	1	14	4781	40	4	10	22
21	1	14	4782	40	4	4	22
22	1	14	4782	40	4	4	22
0	2	14	4783	40	4	11	22
1	2	14	4783	40	4	11	22
2	2	14	4784	20	2	12	20
3	2	14	4785	40	4	19	22
4	2	14	4785	40	4	19	22
5	2	14	4786	40	4	17	22
6	2	14	4786	40	4	17	22
7	2	14	4787	40	4	14	22
8	2	14	4787	40	4	14	22
9	2	14	4788	40	4	2	22
10	2	14	4788	40	4	2	22
11	2	14	4789	40	4	6	22
12	2	14	4789	40	4	6	22
13	2	14	4790	40	4	13	22
14	2	14	4790	40	4	13	22
15	2	14	4791	20	2	14	20
16	2	14	4792	20	2	17	20
17	2	14	4793	40	4	22	22
18	2	14	4793	40	4	22	22
19	2	14	4794	40	4	19	22
20	2	14	4794	40	4	19	22
21	2	14	4795	20	2	1	20
22	2	14	4796	20	2	11	20
0	3	14	4797	20	2	13	20
1	3	14	4798	20	2	15	20
2	3	14	4799	20	2	17	20
3	3	14	4800	20	2	8	20
4	3	14	4801	40	4	14	22
5	3	14	4801	40	4	14	22
6	3	14	4802	20	2	12	20
7	3	14	4803	40	4	14	22
8	3	14	4803	40	4	14	22
9	3	14	4804	20	2	0	20
10	3	14	4805	40	4	14	22
11	3	14	4805	40	4	14	22
12	3	14	4806	40	4	0	22
13	3	14	4806	40	4	0	22
14	3	14	4807	20	2	19	20
15	3	14	4808	40	4	22	22
16	3	14	4808	40	4	22	22
17	3	14	4809	40	4	2	22
18	3	14	4809	40	4	2	22
19	3	14	4810	40	4	0	22
20	3	14	4810	40	4	0	22
21	3	14	4811	40	4	16	22
22	3	14	4811	40	4	16	22
0	4	14	4812	40	4	18	22
1	4	14	4812	40	4	18	22
2	4	14	4813	20	2	15	20
3	4	14	4814	40	4	13	22
4	4	14	4814	40	4	13	22
5	4	14	4815	20	2	3	20
6	4	14	4816	40	4	11	22
7	4	14	4816	40	4	11	22
8	4	14	4817	20	2	4	20
9	4	14	4818	40	4	7	22
10	4	14	4818	40	4	7	22
11	4	14	4819	20	2	0	20
12	4	14	4820	40	4	8	22
13	4	14	4820	40	4	8	22
14	4	14	4821	20	2	11	20
15	4	14	4822	40	4	2	22
16	4	14	4822	40	4	2	22
17	4	14	4823	20	2	13	20
18	4	14	4824	20	2	2	20
19	4	14	4825	20	2	14	20
20	4	14	4826	40	4	18	22
21	4	14	4826	40	4	18	22
22	4	14	4827	20	2	18	20
0	5	14	4828	40	4	3	22
1	5	14	4828	40	4	3	22
2	5	14	4829	40	4	2	22
3	5	14	4829	40	4	2	22
4	5	14	4830	40	4	13	22
5	5	14	4830	40	4	13	22
6	5	14	4831	40	4	13	22
7	5	14	4831	40	4	13	22
8	5	14	4832	20	2	16	20
9	5	14	4833	20	2	3	20
10	5	14	4834	20	2	6	20
11	5	14	4835	20	2	0	20
12	5	14	4836	40	4	13	22
13	5	14	4836	40	4	13	22
14	5	14	4837	40	4	18	22
15	5	14	4837	40	4	18	22
16	5	14	4838	40	4	21	22
17	5	14	4838	40	4	21	22
18	5	14	4839	20	2	19	20
19	5	14	4840	40	4	9	22
20	5	14	4840	40	4	9	22
21	5	14	4841	20	2	7	20
22	5	14	4843	20	2	17	20
0	6	14	4842	40	4	1	22
1	6	14	4842	40	4	1	22
2	6	14	4844	40	4	8	22
3	6	14	4844	40	4	8	22
4	6	14	4845	20	2	0	20
5	6	14	4846	20	2	17	20
6	6	14	4847	20	2	3	20
7	6	14	4848	20	2	20	20
8	6	14	4849	40	4	6	22
9	6	14	4849	40	4	6	22
10	6	14	4850	40	4	22	22
11	6	14	4850	40	4	22	22
12	6	14	4851	20	2	0	20
13	6	14	4852	20	2	5	20
14	6	14	4853	40	4	15	22
15	6	14	4853	40	4	15	22
16	6	14	4854	20	2	10	20
17	6	14	4855	40	4	18	22
18	6	14	4855	40	4	18	22
19	6	14	4856	20	2	16	20
20	6	14	4857	40	4	11	22
21	6	14	4857	40	4	11	22
22	6	14	4859	20	2	17	20
0	7	14	4858	40	4	16	22
1	7	14	4858	40	4	16	22
2	7	14	4860	20	2	1	20
3	7	14	4861	20	2	16	20
4	7	14	4862	20	2	16	20
5	7	14	4863	20	2	2	20
6	7	14	4864	40	4	0	22
7	7	14	4864	40	4	0	22
8	7	14	4865	20	2	11	20
9	7	14	4866	20	2	1	20
10	7	14	4867	40	4	14	22
11	7	14	4867	40	4	14	22
12	7	14	4868	20	2	11	20
13	7	14	4869	40	4	11	22
14	7	14	4869	40	4	11	22
15	7	14	4870	20	2	1	20
16	7	14	4871	40	4	21	22
17	7	14	4871	40	4	21	22
18	7	14	4872	40	4	17	22
19	7	14	4872	40	4	17	22
20	7	14	4873	40	4	9	22
21	7	14	4873	40	4	9	22
22	7	14	4875	20	2	9	20
0	8	14	4874	40	4	9	22
1	8	14	4874	40	4	9	22
2	8	14	4876	40	4	12	22
3	8	14	4876	40	4	12	22
4	8	14	4877	40	4	3	22
5	8	14	4877	40	4	3	22
6	8	14	4878	20	2	14	20
7	8	14	4879	40	4	6	22
8	8	14	4879	40	4	6	22
9	8	14	4880	40	4	16	22
10	8	14	4880	40	4	16	22
11	8	14	4881	20	2	20	20
12	8	14	4882	40	4	12	22
13	8	14	4882	40	4	12	22
14	8	14	4883	20	2	12	20
15	8	14	4884	40	4	4	22
16	8	14	4884	40	4	4	22
17	8	14	4885	40	4	22	22
18	8	14	4885	40	4	22	22
19	8	14	4886	40	4	3	22
20	8	14	4886	40	4	3	22
21	8	14	4887	40	4	16	22
22	8	14	4887	40	4	16	22
0	9	14	4888	40	4	5	22
1	9	14	4888	40	4	5	22
2	9	14	4889	40	4	20	22
3	9	14	4889	40	4	20	22
4	9	14	4890	20	2	7	20
5	9	14	4891	40	4	11	22
6	9	14	4891	40	4	11	22
7	9	14	4892	40	4	15	22
8	9	14	4892	40	4	15	22
9	9	14	4893	40	4	20	22
10	9	14	4893	40	4	20	22
11	9	14	4894	40	4	20	22
12	9	14	4894	40	4	20	22
13	9	14	4895	20	2	0	20
14	9	14	4896	20	2	12	20
15	9	14	4897	40	4	19	22
16	9	14	4897	40	4	19	22
17	9	14	4898	20	2	6	20
18	9	14	4899	20	2	16	20
19	9	14	4900	40	4	20	22
20	9	14	4900	40	4	20	22
21	9	14	4901	20	2	16	20
22	9	14	4902	20	2	18	20
0	10	14	4903	20	2	9	20
1	10	14	4904	40	4	20	22
2	10	14	4904	40	4	20	22
3	10	14	4905	40	4	7	22
4	10	14	4905	40	4	7	22
5	10	14	4906	40	4	12	22
6	10	14	4906	40	4	12	22
7	10	14	4907	40	4	3	22
8	10	14	4907	40	4	3	22
9	10	14	4908	20	2	19	20
10	10	14	4909	20	2	10	20
11	10	14	4910	40	4	4	22
12	10	14	4910	40	4	4	22
13	10	14	4911	40	4	8	22
14	10	14	4911	40	4	8	22
15	10	14	4912	40	4	4	22
16	10	14	4912	40	4	4	22
17	10	14	4913	40	4	7	22
18	10	14	4913	40	4	7	22
19	10	14	4914	20	2	0	20
20	10	14	4915	20	2	3	20
21	10	14	4916	20	2	5	20
22	10	14	4917	20	2	15	20
0	11	14	4918	20	2	4	20
1	11	14	4919	40	4	4	22
2	11	14	4919	40	4	4	22
3	11	14	4920	20	2	5	20
4	11	14	4921	40	4	9	22
5	11	14	4921	40	4	9	22
6	11	14	4922	20	2	3	20
7	11	14	4923	20	2	10	20
8	11	14	4924	20	2	0	20
9	11	14	4925	20	2	18	20
10	11	14	4926	20	2	5	20
11	11	14	4927	20	2	3	20
12	11	14	4928	20	2	19	20
13	11	14	4929	40	4	3	22
14	11	14	4929	40	4	3	22
15	11	14	4930	20	2	16	20
16	11	14	4931	20	2	8	20
17	11	14	4932	20	2	10	20
18	11	14	4933	40	4	4	22
19	11	14	4933	40	4	4	22
20	11	14	4934	20	2	12	20
21	11	14	4935	20	2	1	20
22	11	14	4937	20	2	20	20
0	12	14	4936	40	4	11	22
1	12	14	4936	40	4	11	22
2	12	14	4938	20	2	7	20
3	12	14	4939	20	2	15	20
4	12	14	4940	40	4	16	22
5	12	14	4940	40	4	16	22
6	12	14	4941	40	4	17	22
7	12	14	4941	40	4	17	22
8	12	14	4942	20	2	10	20
9	12	14	4943	40	4	22	22
10	12	14	4943	40	4	22	22
11	12	14	4944	40	4	17	22
12	12	14	4944	40	4	17	22
13	12	14	4945	40	4	3	22
14	12	14	4945	40	4	3	22
15	12	14	4946	20	2	20	20
16	12	14	4947	40	4	21	22
17	12	14	4947	40	4	21	22
18	12	14	4948	40	4	22	22
19	12	14	4948	40	4	22	22
20	12	14	4949	40	4	4	22
21	12	14	4949	40	4	4	22
22	12	14	4951	20	2	18	20
0	13	14	4950	40	4	18	22
1	13	14	4950	40	4	18	22
2	13	14	4952	40	4	21	22
3	13	14	4952	40	4	21	22
4	13	14	4953	20	2	11	20
5	13	14	4954	20	2	5	20
6	13	14	4955	40	4	9	22
7	13	14	4955	40	4	9	22
8	13	14	4956	20	2	9	20
9	13	14	4957	20	2	17	20
10	13	14	4958	20	2	10	20
11	13	14	4959	20	2	12	20
12	13	14	4960	40	4	22	22
13	13	14	4960	40	4	22	22
14	13	14	4961	40	4	4	22
15	13	14	4961	40	4	4	22
16	13	14	4962	40	4	1	22
17	13	14	4962	40	4	1	22
18	13	14	4963	20	2	8	20
19	13	14	4964	20	2	7	20
20	13	14	4965	40	4	2	22
21	13	14	4965	40	4	2	22
22	13	14	4966	20	2	10	20
0	14	14	4967	40	4	8	22
1	14	14	4967	40	4	8	22
2	14	14	4968	40	4	11	22
3	14	14	4968	40	4	11	22
4	14	14	4969	40	4	4	22
5	14	14	4969	40	4	4	22
6	14	14	4970	20	2	5	20
7	14	14	4971	40	4	22	22
8	14	14	4971	40	4	22	22
9	14	14	4972	20	2	11	20
10	14	14	4973	40	4	10	22
11	14	14	4973	40	4	10	22
12	14	14	4974	20	2	2	20
13	14	14	4975	40	4	4	22
14	14	14	4975	40	4	4	22
15	14	14	4976	40	4	6	22
16	14	14	4976	40	4	6	22
17	14	14	4977	40	4	13	22
18	14	14	4977	40	4	13	22
19	14	14	4978	20	2	4	20
20	14	14	4979	40	4	6	22
21	14	14	4979	40	4	6	22
22	14	14	4982	20	2	0	20
0	15	14	4980	40	4	1	22
1	15	14	4980	40	4	1	22
2	15	14	4981	40	4	10	22
3	15	14	4981	40	4	10	22
4	15	14	4983	40	4	10	22
5	15	14	4983	40	4	10	22
6	15	14	4984	40	4	11	22
7	15	14	4984	40	4	11	22
8	15	14	4985	20	2	5	20
9	15	14	4986	40	4	15	22
10	15	14	4986	40	4	15	22
11	15	14	4987	20	2	19	20
12	15	14	4988	20	2	4	20
13	15	14	4989	20	2	2	20
14	15	14	4990	20	2	1	20
15	15	14	4991	20	2	14	20
16	15	14	4992	20	2	2	20
17	15	14	4993	20	2	5	20
18	15	14	4994	40	4	5	22
19	15	14	4994	40	4	5	22
20	15	14	4995	40	4	13	22
21	15	14	4995	40	4	13	22
22	15	14	4996	20	2	12	20
0	16	14	4997	40	4	14	22
1	16	14	4997	40	4	14	22
2	16	14	4998	40	4	22	22
3	16	14	4998	40	4	22	22
4	16	14	4999	40	4	10	22
5	16	14	4999	40	4	10	22
6	16	14	5000	40	4	1	22
7	16	14	5000	40	4	1	22
8	16	14	5001	20	2	17	20
9	16	14	5002	20	2	19	20
10	16	14	5003	20	2	8	20
11	16	14	5004	40	4	8	22
12	16	14	5004	40	4	8	22
13	16	14	5005	20	2	1	20
14	16	14	5006	20	2	8	20
15	16	14	5007	40	4	17	22
16	16	14	5007	40	4	17	22
17	16	14	5008	40	4	14	22
18	16	14	5008	40	4	14	22
19	16	14	5009	40	4	20	22
20	16	14	5009	40	4	20	22
21	16	14	5010	20	2	4	20
22	16	14	5012	20	2	16	20
0	17	14	5011	40	4	7	22
1	17	14	5011	40	4	7	22
2	17	14	5013	40	4	22	22
3	17	14	5013	40	4	22	22
4	17	14	5014	20	2	2	20
5	17	14	5015	40	4	10	22
6	17	14	5015	40	4	10	22
7	17	14	5016	20	2	17	20
8	17	14	5017	20	2	4	20
9	17	14	5018	20	2	19	20
10	17	14	5019	40	4	2	22
11	17	14	5019	40	4	2	22
12	17	14	5020	20	2	15	20
13	17	14	5021	40	4	9	22
14	17	14	5021	40	4	9	22
15	17	14	5022	20	2	8	20
16	17	14	5023	40	4	21	22
17	17	14	5023	40	4	21	22
18	17	14	5024	40	4	2	22
19	17	14	5024	40	4	2	22
20	17	14	5025	20	2	3	20
21	17	14	5026	40	4	1	22
22	17	14	5026	40	4	1	22
0	18	14	5027	40	4	4	22
1	18	14	5027	40	4	4	22
2	18	14	5028	40	4	15	22
3	18	14	5028	40	4	15	22
4	18	14	5029	40	4	7	22
5	18	14	5029	40	4	7	22
6	18	14	5030	20	2	11	20
7	18	14	5031	20	2	12	20
8	18	14	5032	20	2	0	20
9	18	14	5033	20	2	14	20
10	18	14	5034	40	4	0	22
11	18	14	5034	40	4	0	22
12	18	14	5035	20	2	18	20
13	18	14	5036	40	4	9	22
14	18	14	5036	40	4	9	22
15	18	14	5037	40	4	10	22
16	18	14	5037	40	4	10	22
17	18	14	5038	20	2	3	20
18	18	14	5039	40	4	4	22
19	18	14	5039	40	4	4	22
20	18	14	5040	20	2	12	20
21	18	14	5041	20	2	2	20
22	18	14	5043	20	2	18	20
0	19	14	5042	40	4	20	22
1	19	14	5042	40	4	20	22
2	19	14	5044	40	4	19	22
3	19	14	5044	40	4	19	22
4	19	14	5045	40	4	20	22
5	19	14	5045	40	4	20	22
6	19	14	5046	40	4	8	22
7	19	14	5046	40	4	8	22
8	19	14	5047	40	4	4	22
9	19	14	5047	40	4	4	22
10	19	14	5048	20	2	15	20
11	19	14	5049	20	2	7	20
12	19	14	5050	40	4	15	22
13	19	14	5050	40	4	15	22
14	19	14	5051	20	2	10	20
15	19	14	5052	40	4	1	22
16	19	14	5052	40	4	1	22
17	19	14	5053	20	2	13	20
18	19	14	5054	40	4	16	22
19	19	14	5054	40	4	16	22
20	19	14	5055	20	2	9	20
21	19	14	5056	20	2	20	20
22	19	14	5057	20	2	14	20
0	20	14	5058	20	2	3	20
1	20	14	5059	40	4	10	22
2	20	14	5059	40	4	10	22
3	20	14	5060	40	4	9	22
4	20	14	5060	40	4	9	22
5	20	14	5061	40	4	3	22
6	20	14	5061	40	4	3	22
7	20	14	5062	40	4	12	22
8	20	14	5062	40	4	12	22
9	20	14	5063	40	4	21	22
10	20	14	5063	40	4	21	22
11	20	14	5064	40	4	15	22
12	20	14	5064	40	4	15	22
13	20	14	5065	20	2	3	20
14	20	14	5066	20	2	16	20
15	20	14	5067	20	2	13	20
16	20	14	5068	20	2	19	20
17	20	14	5069	40	4	11	22
18	20	14	5069	40	4	11	22
19	20	14	5070	20	2	12	20
20	20	14	5071	20	2	0	20
21	20	14	5072	40	4	6	22
22	20	14	5072	40	4	6	22
0	21	14	5073	40	4	17	22
1	21	14	5073	40	4	17	22
2	21	14	5074	20	2	18	20
3	21	14	5075	20	2	7	20
4	21	14	5076	20	2	8	20
5	21	14	5077	20	2	11	20
6	21	14	5078	40	4	15	22
7	21	14	5078	40	4	15	22
8	21	14	5079	40	4	20	22
9	21	14	5079	40	4	20	22
10	21	14	5080	40	4	19	22
11	21	14	5080	40	4	19	22
12	21	14	5081	40	4	19	22
13	21	14	5081	40	4	19	22
14	21	14	5082	40	4	18	22
15	21	14	5082	40	4	18	22
16	21	14	5083	40	4	21	22
17	21	14	5083	40	4	21	22
18	21	14	5084	40	4	3	22
19	21	14	5084	40	4	3	22
20	21	14	5085	20	2	4	20
21	21	14	5086	40	4	9	22
22	21	14	5086	40	4	9	22
0	0	15	5087	40	4	18	22
1	0	15	5087	40	4	18	22
2	0	15	5088	20	2	7	20
3	0	15	5089	20	2	10	20
4	0	15	5090	40	4	7	22
5	0	15	5090	40	4	7	22
6	0	15	5091	20	2	20	20
7	0	15	5092	40	4	14	22
8	0	15	5092	40	4	14	22
9	0	15	5093	40	4	9	22
10	0	15	5093	40	4	9	22
11	0	15	5094	20	2	15	20
12	0	15	5095	20	2	16	20
13	0	15	5096	20	2	16	20
14	0	15	5097	20	2	8	20
15	0	15	5098	20	2	11	20
16	0	15	5099	20	2	17	20
17	0	15	5100	20	2	13	20
18	0	15	5101	40	4	2	22
19	0	15	5101	40	4	2	22
20	0	15	5102	40	4	7	22
21	0	15	5102	40	4	7	22
22	0	15	5104	20	2	11	20
0	1	15	5103	40	4	8	22
1	1	15	5103	40	4	8	22
2	1	15	5105	20	2	9	20
3	1	15	5106	40	4	19	22
4	1	15	5106	40	4	19	22
5	1	15	5107	20	2	13	20
6	1	15	5108	40	4	7	22
7	1	15	5108	40	4	7	22
8	1	15	5109	40	4	13	22
9	1	15	5109	40	4	13	22
10	1	15	5110	20	2	9	20
11	1	15	5111	20	2	16	20
12	1	15	5112	20	2	10	20
13	1	15	5113	40	4	17	22
14	1	15	5113	40	4	17	22
15	1	15	5114	20	2	11	20
16	1	15	5115	20	2	0	20
17	1	15	5116	40	4	17	22
18	1	15	5116	40	4	17	22
19	1	15	5117	20	2	11	20
20	1	15	5118	20	2	19	20
21	1	15	5119	20	2	13	20
22	1	15	5122	20	2	12	20
0	2	15	5120	40	4	13	22
1	2	15	5120	40	4	13	22
2	2	15	5121	40	4	21	22
3	2	15	5121	40	4	21	22
4	2	15	5123	40	4	1	22
5	2	15	5123	40	4	1	22
6	2	15	5124	20	2	13	20
7	2	15	5125	40	4	11	22
8	2	15	5125	40	4	11	22
9	2	15	5126	20	2	12	20
10	2	15	5127	40	4	5	22
11	2	15	5127	40	4	5	22
12	2	15	5128	40	4	1	22
13	2	15	5128	40	4	1	22
14	2	15	5129	40	4	16	22
15	2	15	5129	40	4	16	22
16	2	15	5130	40	4	18	22
17	2	15	5130	40	4	18	22
18	2	15	5131	40	4	13	22
19	2	15	5131	40	4	13	22
20	2	15	5132	20	2	2	20
21	2	15	5133	20	2	13	20
22	2	15	5135	20	2	1	20
0	3	15	5134	40	4	22	22
1	3	15	5134	40	4	22	22
2	3	15	5136	20	2	17	20
3	3	15	5137	40	4	4	22
4	3	15	5137	40	4	4	22
5	3	15	5138	40	4	7	22
6	3	15	5138	40	4	7	22
7	3	15	5139	20	2	15	20
8	3	15	5140	40	4	12	22
9	3	15	5140	40	4	12	22
10	3	15	5141	40	4	5	22
11	3	15	5141	40	4	5	22
12	3	15	5142	20	2	1	20
13	3	15	5143	40	4	17	22
14	3	15	5143	40	4	17	22
15	3	15	5144	40	4	3	22
16	3	15	5144	40	4	3	22
17	3	15	5145	20	2	15	20
18	3	15	5146	40	4	12	22
19	3	15	5146	40	4	12	22
20	3	15	5147	20	2	19	20
21	3	15	5148	20	2	18	20
22	3	15	5151	20	2	15	20
0	4	15	5149	40	4	7	22
1	4	15	5149	40	4	7	22
2	4	15	5150	40	4	9	22
3	4	15	5150	40	4	9	22
4	4	15	5152	40	4	21	22
5	4	15	5152	40	4	21	22
6	4	15	5153	20	2	14	20
7	4	15	5154	20	2	17	20
8	4	15	5155	20	2	17	20
9	4	15	5156	20	2	13	20
10	4	15	5157	20	2	17	20
11	4	15	5158	40	4	6	22
12	4	15	5158	40	4	6	22
13	4	15	5159	40	4	15	22
14	4	15	5159	40	4	15	22
15	4	15	5160	20	2	7	20
16	4	15	5161	40	4	18	22
17	4	15	5161	40	4	18	22
18	4	15	5162	40	4	14	22
19	4	15	5162	40	4	14	22
20	4	15	5163	40	4	8	22
21	4	15	5163	40	4	8	22
22	4	15	5166	20	2	12	20
0	5	15	5164	40	4	3	22
1	5	15	5164	40	4	3	22
2	5	15	5165	40	4	20	22
3	5	15	5165	40	4	20	22
4	5	15	5167	20	2	1	20
5	5	15	5168	40	4	0	22
6	5	15	5168	40	4	0	22
7	5	15	5169	40	4	7	22
8	5	15	5169	40	4	7	22
9	5	15	5170	20	2	9	20
10	5	15	5171	20	2	2	20
11	5	15	5172	20	2	1	20
12	5	15	5173	40	4	11	22
13	5	15	5173	40	4	11	22
14	5	15	5174	20	2	0	20
15	5	15	5175	40	4	21	22
16	5	15	5175	40	4	21	22
17	5	15	5176	40	4	18	22
18	5	15	5176	40	4	18	22
19	5	15	5177	20	2	9	20
20	5	15	5178	40	4	17	22
21	5	15	5178	40	4	17	22
22	5	15	5179	20	2	2	20
0	6	15	5180	20	2	11	20
1	6	15	5181	20	2	6	20
2	6	15	5182	40	4	17	22
3	6	15	5182	40	4	17	22
4	6	15	5183	40	4	3	22
5	6	15	5183	40	4	3	22
6	6	15	5184	20	2	4	20
7	6	15	5185	40	4	19	22
8	6	15	5185	40	4	19	22
9	6	15	5186	20	2	12	20
10	6	15	5187	40	4	2	22
11	6	15	5187	40	4	2	22
12	6	15	5188	20	2	2	20
13	6	15	5189	20	2	8	20
14	6	15	5190	40	4	15	22
15	6	15	5190	40	4	15	22
16	6	15	5191	40	4	20	22
17	6	15	5191	40	4	20	22
18	6	15	5192	40	4	22	22
19	6	15	5192	40	4	22	22
20	6	15	5193	20	2	11	20
21	6	15	5194	20	2	4	20
22	6	15	5195	20	2	9	20
0	7	15	5196	40	4	6	22
1	7	15	5196	40	4	6	22
2	7	15	5197	20	2	8	20
3	7	15	5198	40	4	10	22
4	7	15	5198	40	4	10	22
5	7	15	5199	40	4	7	22
6	7	15	5199	40	4	7	22
7	7	15	5200	40	4	10	22
8	7	15	5200	40	4	10	22
9	7	15	5201	40	4	18	22
10	7	15	5201	40	4	18	22
11	7	15	5202	20	2	18	20
12	7	15	5203	40	4	21	22
13	7	15	5203	40	4	21	22
14	7	15	5204	40	4	18	22
15	7	15	5204	40	4	18	22
16	7	15	5205	40	4	6	22
17	7	15	5205	40	4	6	22
18	7	15	5206	40	4	8	22
19	7	15	5206	40	4	8	22
20	7	15	5207	40	4	14	22
21	7	15	5207	40	4	14	22
22	7	15	5208	20	2	4	20
0	8	15	5209	40	4	6	22
1	8	15	5209	40	4	6	22
2	8	15	5210	20	2	1	20
3	8	15	5211	20	2	19	20
4	8	15	5212	40	4	21	22
5	8	15	5212	40	4	21	22
6	8	15	5213	20	2	0	20
7	8	15	5214	40	4	4	22
8	8	15	5214	40	4	4	22
9	8	15	5215	40	4	1	22
10	8	15	5215	40	4	1	22
11	8	15	5216	40	4	20	22
12	8	15	5216	40	4	20	22
13	8	15	5217	40	4	7	22
14	8	15	5217	40	4	7	22
15	8	15	5218	20	2	4	20
16	8	15	5219	40	4	10	22
17	8	15	5219	40	4	10	22
18	8	15	5220	40	4	0	22
19	8	15	5220	40	4	0	22
20	8	15	5221	20	2	7	20
21	8	15	5222	40	4	19	22
22	8	15	5222	40	4	19	22
0	9	15	5223	40	4	15	22
1	9	15	5223	40	4	15	22
2	9	15	5224	40	4	9	22
3	9	15	5224	40	4	9	22
4	9	15	5225	20	2	17	20
5	9	15	5226	40	4	14	22
6	9	15	5226	40	4	14	22
7	9	15	5227	40	4	0	22
8	9	15	5227	40	4	0	22
9	9	15	5228	40	4	15	22
10	9	15	5228	40	4	15	22
11	9	15	5229	20	2	15	20
12	9	15	5230	40	4	14	22
13	9	15	5230	40	4	14	22
14	9	15	5231	40	4	12	22
15	9	15	5231	40	4	12	22
16	9	15	5232	20	2	7	20
17	9	15	5233	20	2	10	20
18	9	15	5234	20	2	11	20
19	9	15	5235	40	4	12	22
20	9	15	5235	40	4	12	22
21	9	15	5236	20	2	16	20
22	9	15	5238	20	2	19	20
0	10	15	5237	40	4	6	22
1	10	15	5237	40	4	6	22
2	10	15	5239	20	2	1	20
3	10	15	5240	40	4	4	22
4	10	15	5240	40	4	4	22
5	10	15	5241	40	4	1	22
6	10	15	5241	40	4	1	22
7	10	15	5242	20	2	3	20
8	10	15	5243	20	2	13	20
9	10	15	5244	20	2	9	20
10	10	15	5245	20	2	5	20
11	10	15	5246	20	2	4	20
12	10	15	5247	20	2	18	20
13	10	15	5248	20	2	0	20
14	10	15	5249	20	2	8	20
15	10	15	5250	20	2	2	20
16	10	15	5251	40	4	20	22
17	10	15	5251	40	4	20	22
18	10	15	5252	20	2	1	20
19	10	15	5253	40	4	16	22
20	10	15	5253	40	4	16	22
21	10	15	5254	20	2	8	20
22	10	15	5255	20	2	3	20
0	11	15	5256	20	2	7	20
1	11	15	5257	20	2	20	20
2	11	15	5258	40	4	0	22
